year_start,treated_index,synth_index,gap,pool_id,pool_label,treated_code,treated_name,treatment_status,unit_role,industry,pre_mspe
2012,89.10673887708234,88.57734568907524,0.5293931880070915,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,0.2802576223810501
2013,100,99.99999999999326,6.73594513500575e-12,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,0.2802576223810501
2014,102.85870981010488,99.81833799942967,3.040371810675211,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,0.2802576223810501
2015,104.11325152533078,104.38434893763063,-0.2710974122998522,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,0.2802576223810501
2016,99.88345787344896,109.81388728429313,-9.93042941084417,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,0.2802576223810501
2017,97.58003701926374,112.06243424825833,-14.482397228994586,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,0.2802576223810501
2018,102.83128813326935,119.41509432325178,-16.583806189982425,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,0.2802576223810501
2011,108.28488372093024,110.11081849309097,-1.8259347721607355,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2012,110.57412790697674,108.74819321153004,1.8259346954467048,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2013,100,99.99999999999801,1.9895196601282805e-12,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2014,114.57641196013289,125.58359153453755,-11.00717957440466,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2015,124.73006644518271,135.59590666087055,-10.86584021568784,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2016,142.64950166112956,141.82148020700438,0.828021454125178,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2017,131.26557308970098,149.71666130122375,-18.451088211522773,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2018,118.28799833887042,159.7405892837795,-41.45259094490909,P2,All Australia exc. NSW,117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,3.334037652110864
2011,82.26523430264864,85.00248009480958,-2.737245792160948,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2012,91.31783663641414,88.58069394953266,2.7371426868814837,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2013,100,99.99999999864714,1.3528591580325156e-9,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2014,112.15039822189294,113.22443859648259,-1.074040374589643,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2015,126.18077421744768,128.2850674153502,-2.1042931979025212,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2016,137.09483237636599,150.01157801042086,-12.916745634054877,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2017,143.8090387108724,160.16713776130763,-16.358099050435243,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2018,154.58418225597333,169.43790124220337,-14.853718986230035,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,7.492232307525802
2011,84.57350272232304,82.80356260789017,1.7699401144328704,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2012,85.4355716878403,87.20551104047071,-1.7699393526304164,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2013,100,100.00000000000378,-3.780087354243733e-12,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2014,107.57713248638838,114.88209489538382,-7.304962408995436,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2015,131.07985480943736,125.44001203811763,5.639842771319735,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2016,138.88384754990926,139.25816122069108,-0.37431367078181665,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2017,140.42649727767693,141.45400022815505,-1.027502950478123,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2018,145.32667876588022,146.2285922410503,-0.9019134751700904,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,3.13268666033421
2011,82.74428274428276,79.7359412555058,3.0083414887769635,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2012,78.79417879417879,81.80253607234668,-3.0083572781678924,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2013,100,100.00000000001795,-1.794830950530013e-11,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2014,103.74220374220374,92.9786355331003,10.76356820910344,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2015,117.25571725571724,93.44063449845312,23.815082757264122,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2016,143.86694386694384,98.86896021630457,44.99798365063927,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2017,142.41164241164242,98.08531690569784,44.32632550594458,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2018,149.6881496881497,111.52003292986912,38.16811675828059,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,9.050166013101263
2011,83.57487922705313,84.57564139690862,-1.0007621698554914,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2012,90.55287171229202,89.55220065896938,1.000671053322634,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2013,100,99.99999999238251,7.617487085553876e-9,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2014,114.3317230273752,112.01993008694518,2.311792940430024,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2015,128.71712292002147,127.63154433756213,1.085578582459334,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2016,135.58776167471817,138.55844776245183,-2.970686087733668,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2017,139.39881910896403,144.98492316482188,-5.586104055857845,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2018,138.80837359098226,150.80839283832063,-12.000019247338372,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,1.0014337387858507
2011,87.08656555131024,88.15421464044812,-1.0676490891378734,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2012,93.46223611593531,92.39204759537621,1.0701885205590997,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2013,100.00000000000001,99.9999999940798,5.920213652643724e-9,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2014,110.09223881749064,124.65171530675782,-14.559476489267183,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2015,124.18663887924046,154.29010588109261,-30.103467001852152,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2016,135.67210837096215,179.7592018238689,-44.08709345290674,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2017,146.52078267917102,195.81997879232887,-49.29919611315785,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2018,155.22365018717917,205.8723227878784,-50.64867260069923,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,1.1425890235367027
2011,94.66650123189818,92.18195227439612,2.4845489575020565,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2012,95.03518443022493,97.51973410572019,-2.484549675495259,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2013,100,99.99999999998673,1.3272938303998671e-11,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2014,104.30543984969069,102.39446875955203,1.9109710901386592,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2015,102.15006115178049,106.90692737045943,-4.756866218678937,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2016,102.12347342113192,106.19312681096085,-4.069653389828929,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2017,103.45640498431324,110.19951017982174,-6.743105195508505,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2018,105.7358597585834,114.26051521299773,-8.52465545441433,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,6.172985306114077
2011,82.79185618366905,84.98217631649703,-2.1903201328279778,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2012,94.02209226770631,91.83177240006661,2.190319867639701,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2013,100,99.99999999997122,2.8776980798284058e-11,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2014,104.6891921160927,108.15078279707541,-3.4615906809827095,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2015,92.86874593892138,114.43592675993598,-21.567180821014603,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2016,103.18388564002599,116.98393314666347,-13.800047506637483,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2017,105.72882824344812,119.49890710266325,-13.770078859215133,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2018,110.4017760450509,123.9317359485564,-13.5299599035055,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,4.797501703424384
2011,90.63694267515925,90.02727009863557,0.6096725765236783,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2012,93.34394904458598,93.9535898593368,-0.6096408147508185,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2013,100,99.99999999764263,2.3573676344312844e-9,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2014,102.09660297239915,103.29608284263757,-1.1994798702384202,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2015,95.1380042462845,107.85978058004771,-12.721776333763216,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2016,98.17409766454352,112.1376082620468,-13.963510597503273,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2017,97.25053078556262,114.91424218224347,-17.663711396680853,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2018,104.3312101910828,121.33453739211731,-17.00332720103451,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,0.37168128678753115
2011,91.51533765884746,95.96604684945392,-4.45070919060646,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2012,103.65877068376396,99.20806024509874,4.450710438665226,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2013,100.00000000000001,99.99999999999177,8.242295734817162e-12,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2014,111.87852727761354,113.45192202490854,-1.5733947472949978,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2015,122.07163972818365,125.83199876737264,-3.760359039188984,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2016,140.09290897224247,131.64121740818416,8.451691564058308,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2017,103.71251967597036,136.35981465478355,-32.64729497881319,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2018,125.41175567243826,144.92201995090306,-19.510264278464803,P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,19.808817854096212
2011,93.5998486663724,93.65456759597211,-0.05471892959971569,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2012,95.78157513084054,95.72685561129848,0.054719519542061335,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2013,100,99.99999999985508,1.4492229638563003e-10,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2014,102.15650419320261,105.61989053272578,-3.4633863395231685,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2015,107.5099312693108,110.26619696615921,-2.7562656968484163,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2016,113.13449776152343,121.9902615105838,-8.855763749060372,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2017,115.53691909956491,127.52135947250811,-11.984440372943197,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2018,118.90409231351282,133.52366695725337,-14.619574643740549,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,0.0029941935377263374
2011,92.68077601410936,90.75050781952316,1.9302681945861906,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2012,90.74074074074075,92.67100885917912,-1.9302681184383772,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2013,100,99.99999999999136,8.640199666842818e-12,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2014,104.05643738977074,107.61713016326951,-3.560692773498772,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2015,109.52380952380953,112.27539699393952,-2.7515874701299907,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2016,116.57848324514994,119.79748575202747,-3.21900250687753,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2017,108.55379188712524,121.6811306534185,-13.127338766293263,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2018,116.84303350970019,125.83440256675374,-8.991369057053546,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,3.725935156045332
2011,94.11764705882354,93.21262262824725,0.9050244305762902,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2012,94.60784313725492,95.51286337204164,-0.9050202347867184,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2013,100,99.99999999988063,1.1937117960769683e-10,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2014,99.26470588235294,100.88005119207669,-1.6153453097237502,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2015,122.79411764705884,99.23848368921607,23.555633957842772,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2016,128.18627450980395,103.3714999762254,24.814774533578557,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2017,132.5980392156863,105.08591471596327,27.51212449972303,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2018,139.70588235294116,112.04912737544264,27.656754977498522,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,0.8190654226566727
2011,95.60439560439562,97.70000901360721,-2.0956134092115946,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2012,100.4995004995005,98.40390139392994,2.0955991055705567,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2013,100,99.99999999630256,3.697437023220118e-9,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2014,104.1958041958042,102.1572583086997,2.0385458871045046,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2015,112.1878121878122,102.94801062663655,9.239801561175653,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2016,115.68431568431569,107.82764827072837,7.856667413587317,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2017,116.3836163836164,109.26910275749472,7.114513626121678,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2018,111.1888111888112,111.40871775893301,-0.21990657012180748,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.391565586067779
2011,94.53968253968254,94.31677394926582,0.22290859041672206,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2012,96.53333333333335,96.75623520978397,-0.22290187645062076,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2013,100,99.99999999942322,5.767759603259037e-10,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2014,103.4920634920635,108.91335822050415,-5.421294728440657,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2015,106.88888888888889,119.51138551355517,-12.622496624666283,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2016,109.65079365079364,129.14721271104003,-19.49641906024638,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2017,113.11746031746031,135.2975477066522,-22.180087389191897,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2018,117.44761904761906,139.46013730323432,-22.012518255615262,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,0.04968674310338888
2011,100.22867240080036,101.23258772397863,-1.003915323178262,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2012,100.35600135124601,99.35203134595298,1.0039700052930272,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2013,100,99.99999999677173,3.228265654797724e-9,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2014,105.91300054569551,106.78022299948076,-0.8672224537852458,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2015,106.47298807265545,119.07097419105067,-12.597986118395212,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2016,111.06982303874439,114.28953107621018,-3.219708037465793,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2017,118.56404126497415,118.51748851022975,0.04655275474439691,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2018,125.77761609022167,122.06407300537856,3.71354308484311,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,1.0079008738200976
2011,84.93214787084698,85.18733879582521,-0.2551909249782369,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2012,92.47670906538477,92.22151816815649,0.2551908972282746,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2013,100,99.99999999999488,5.115907697472721e-12,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2014,103.98817373548306,108.31868462903881,-4.330510893555754,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2015,100.45943761432764,114.52123684377575,-14.061799229448113,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2016,98.12821712681328,117.01489259067198,-18.886675463858694,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2017,106.14497809163228,119.61835714875355,-13.473379057121264,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2018,112.0006806483175,124.16789200871716,-12.167211360399662,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,0.06512240110970999
2011,82.22449675878539,86.73749827268523,-4.513001513899837,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2012,95.06994199931765,90.55694063626524,4.51300136305241,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2013,100,99.99999999999582,4.177991286269389e-12,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2014,106.25639713408393,101.1103876511755,5.1460094829084255,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2015,88.11838962811326,105.6747897125391,-17.55640008442583,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2016,95.1381780962129,110.66179450759145,-15.523616411378555,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2017,106.02610030706244,113.10411383810195,-7.078013531039517,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2018,97.90174002047083,120.10373937563237,-22.201999355161547,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,20.36718198368757
2011,74.8068726691529,93.23176318091573,-18.42489051176284,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2012,115.10388918486946,96.67902366088246,18.424865523986995,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2013,100,99.9999999999769,2.3106849766918458e-11,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2014,122.94219499200852,111.55967042305069,11.382524568957834,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2015,115.98961108151308,123.76668163848137,-7.777070556968297,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2016,112.97282898241875,129.40701421300687,-16.434185230588128,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2017,114.20151838039423,133.62759301822092,-19.426074637826687,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2018,126.53169952051145,142.10008838352667,-15.568388863015215,P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,339.4761299737264
2011,96.29402900734601,96.71214894923506,-0.4181199418890458,P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,0.17482972199993296
2012,98.83217178376343,98.41403884055688,0.41813294320654393,P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,0.17482972199993296
2013,99.99999999999999,99.9999999840686,1.593139131728094e-8,P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,0.17482972199993296
2014,100.19777735920134,102.72763434144942,-2.529856982248077,P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,0.17482972199993296
2015,100.33904690148805,103.66430807741327,-3.3252611759252204,P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,0.17482972199993296
2016,103.23036353362217,111.91969934944025,-8.689335815818083,P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,0.17482972199993296
2017,104.16274251271426,115.93684895602837,-11.77410644331411,P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,0.17482972199993296
